"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","Price","log_price","price_label","price_label_high"
"Bentleigh","28 Campbell St",6,13,-37.9193,145.033,"Buxton","8/04/2017",3204,6,2,1926,"Glen Eira",2,702,0.614925942504335,0.651772604956991,-1.37785492305355,0.360213292583134,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares",2e+06,6.30102999566398,TRUE,TRUE
"Bentleigh","4/2 Jasper Rd",2,13,-37.9329,145.0393,"McGrath","8/04/2017",3204,2,2,2012,"Glen Eira",1,354,0.614925942504335,-0.262879456231198,-1.5485808081744,0.420857129909889,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","t","SP","Muchos_baños","Pocos_dormitorios","Más_populares",620000,5.79239168949825,FALSE,FALSE
"Bentleigh","4/10 Blair St",4,13,-37.9156,145.0355,"Hodges","13/05/2017",3204,4,2,2007,"Glen Eira",1,207,0.614925942504335,-0.979730354270043,-1.33140743960152,0.384278307395551,"Grandes","Moderna","Pocas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Muchos_dormitorios","Más_populares",1105000,6.04336227802113,TRUE,FALSE
"Bentleigh","23A Fromer St",3,13,-37.9284,145.0428,"hockingstuart","13/05/2017",3204,3,2,2006,"Glen Eira",2,334,0.614925942504335,-0.340573872099474,-1.49209062559772,0.454548150646945,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",1303000,6.11494441571258,TRUE,FALSE
"Bentleigh","197A Jasper Rd",3,13,-37.9166,145.0418,"Buxton","20/05/2017",3204,3,3,2012,"Glen Eira",2,338,0.614925942504335,-0.324669309955173,-1.34396081350753,0.444922144722033,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",1375000,6.13830269816628,TRUE,TRUE
"Bentleigh","25B Luckins Rd",4,13,-37.9317,145.0463,"hockingstuart","20/05/2017",3204,4,2,NA,"Glen Eira",2,352,0.614925942504335,-0.270448697111721,-1.5335167594873,0.488239171384,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Muchos_dormitorios","Más_populares",1300000,6.11394335230684,TRUE,FALSE
"Bentleigh","7 Rosina St",4,13,-37.9323,145.0445,"hockingstuart","20/05/2017",3204,4,2,1996,"Glen Eira",2,650,0.614925942504335,0.548955159724659,-1.54104878383085,0.470912360719213,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",1920000,6.28330122870355,TRUE,TRUE
"Bentleigh","5 Smith St",3,13,-37.9179,145.0429,"hockingstuart","20/05/2017",3204,3,2,NA,"Glen Eira",2,674,0.614925942504335,0.597394330589953,-1.36028019958526,0.455510751239463,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",1968500,6.29413541912625,TRUE,TRUE
"Bentleigh","8 Plym St",4,13,-37.9321,145.0361,"Woodards","22/04/2017",3204,4,2,NA,"Glen Eira",2,478,0.614925942504335,0.138330028704242,-1.53853810904966,0.390053910950389,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",1107000,6.04414762087872,TRUE,FALSE
"Bentleigh","2/23 Whitmuir Rd",3,13,-37.9145,145.0287,"hockingstuart","22/04/2017",3204,3,1,1960,"Glen Eira",1,681,0.614925942504335,0.611197807027494,-1.31759872830496,0.318821467106204,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares",641500,5.80719666071095,FALSE,FALSE
"Bentleigh East","1 Melva St",4,13.9,-37.9107,145.0745,"Buxton","6/05/2017",3165,4,3,1950,"Glen Eira",2,635,0.754229433856431,0.517763841576636,-1.26989590746238,0.759692538465208,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",1515000,6.18041263283832,TRUE,TRUE
"Bentleigh East","7 Celia St",3,13.9,-37.9331,145.0586,"Buxton","8/04/2017",3165,3,1,1950,"Glen Eira",3,337,0.754229433856431,-0.328627734900436,-1.55109148295567,0.606639044259954,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",986000,5.99387691494121,TRUE,FALSE
"Bentleigh East","1/65 Blamey St",3,13.9,-37.9292,145.0689,"Thomson","13/05/2017",3165,3,1,2006,"Glen Eira",2,290,0.754229433856431,-0.529292726417699,-1.50213332472246,0.705786905286084,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Más_populares",830000,5.91907809237607,FALSE,FALSE
"Bentleigh East","1/32 Elizabeth St",3,13.9,-37.9229,145.0538,"Gary","13/05/2017",3165,3,1,NA,"Glen Eira",2,162,0.754229433856431,-1.30720597741608,-1.42304706911495,0.560434215820431,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","t","S","Pocos_baños","Pocos_dormitorios","Más_populares",767000,5.88479536394898,FALSE,FALSE
"Bentleigh East","39 Elizabeth St",4,13.9,-37.9228,145.0555,"hockingstuart","13/05/2017",3165,4,3,NA,"Glen Eira",2,620,0.754229433856431,0.48582684404092,-1.4217917317244,0.576798425892699,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares",1860000,6.26951294421792,TRUE,TRUE
"Bentleigh East","122B Tambet St",3,13.9,-37.9092,145.0728,"Purplebricks","13/05/2017",3165,3,2,NA,"Glen Eira",2,369,0.754229433856431,-0.20743716690309,-1.25106584660346,0.74332832839294,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","t","PI","Muchos_baños","Pocos_dormitorios","Más_populares",1200000,6.07918124604763,TRUE,FALSE
"Bentleigh East","28B Barrington St",3,13.9,-37.9127,145.0694,"hockingstuart","20/05/2017",3165,3,2,2008,"Glen Eira",2,372,0.754229433856431,-0.196619557664223,-1.29500265527431,0.710599908248403,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",1225000,6.08813608870055,TRUE,FALSE
"Bentleigh East","1/22 Brooks St",3,13.9,-37.9167,145.077,"Buxton","20/05/2017",3165,3,2,2000,"Glen Eira",2,301,0.754229433856431,-0.479555537941609,-1.34521615089807,0.783757553277352,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","t","SP","Muchos_baños","Pocos_dormitorios","Más_populares",1055000,6.02325245963371,TRUE,FALSE
"Bentleigh East","6 Elswill St",5,13.9,-37.9311,145.0651,"Buxton","20/05/2017",3165,5,2,NA,"Glen Eira",2,652,0.754229433856431,0.553059517612278,-1.52598473514375,0.669208082771472,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",1351000,6.13065534902203,TRUE,TRUE
"Bentleigh East","1 Heather St",2,13.9,-37.9199,145.0573,"Buxton","20/05/2017",3165,2,1,NA,"Glen Eira",2,848,0.754229433856431,0.904199954783881,-1.3853869473971,0.594125236557486,"Pequeñas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1962000,6.29269900304393,TRUE,TRUE
"Bentleigh East","1/62 Tudor St",3,13.9,-37.919,145.0803,"Buxton","20/05/2017",3165,3,1,1950,"Glen Eira",1,294,0.754229433856431,-0.510991516367145,-1.37408891088173,0.81552337282937,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Más_populares",810000,5.90848501887865,FALSE,FALSE
"Bentleigh East","2/575 Warrigal Rd",3,13.9,-37.9316,145.0806,"hockingstuart","20/05/2017",3165,3,2,NA,"Glen Eira",2,321,0.754229433856431,-0.393611605651862,-1.53226142209675,0.818411174606926,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",850000,5.92941892571429,FALSE,FALSE
"Bentleigh East","4 Box Ct",3,13.9,-37.9219,145.0518,"Buxton","29/04/2017",3165,3,1,NA,"Glen Eira",2,733,0.754229433856431,0.709502827977383,-1.41049369520903,0.541182203970606,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1640000,6.2148438480477,TRUE,TRUE
"Bentleigh East","2/10 Chester St",3,13.9,-37.9211,145.0671,"Woodards","29/04/2017",3165,3,1,NA,"Glen Eira",1,289,0.754229433856431,-0.53390747173723,-1.40045099608429,0.688460094621297,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares",809000,5.90794852161227,FALSE,FALSE
"Bentleigh East","13 Delma St",3,13.9,-37.9317,145.0524,"Buxton","29/04/2017",3165,3,1,NA,"Glen Eira",2,689,0.754229433856431,0.626800523838012,-1.5335167594873,0.546957807525718,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1510000,6.17897694729317,TRUE,TRUE
"Bentleigh East","15 Lilac St",4,13.9,-37.9194,145.057,"Woodards","29/04/2017",3165,4,1,1950,"Glen Eira",2,587,0.754229433856431,0.41275656143952,-1.37911026044419,0.591237434780478,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Más_populares",1292000,6.11126251365907,TRUE,FALSE
"Bentleigh East","68 Mawby Rd",3,13.9,-37.9297,145.0563,"Buxton","29/04/2017",3165,3,1,NA,"Glen Eira",2,589,0.754229433856431,0.417300672764863,-1.50841001167537,0.584499230632574,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1165000,6.06632592536204,TRUE,FALSE
"Bentleigh East","978 North Rd",3,13.9,-37.9076,145.068,"Ray","29/04/2017",3165,3,2,1960,"Glen Eira",2,557,0.754229433856431,0.342672270690093,-1.23098044835399,0.697123499953143,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",959000,5.98181860717066,TRUE,FALSE
"Bentleigh East","68 Tambet St",3,13.9,-37.9133,145.0719,"hockingstuart","29/04/2017",3165,3,1,NA,"Glen Eira",1,612,0.754229433856431,0.46847637365893,-1.30253467961786,0.734664923060546,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1251000,6.09725730969342,TRUE,FALSE
"Bentleigh East","76 Wingate St",3,13.9,-37.9362,145.0663,"Buxton","29/04/2017",3165,3,3,1960,"Glen Eira",2,604,0.754229433856431,0.450897601069072,-1.59000694206406,0.680759289881422,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",1205000,6.08098704691089,TRUE,FALSE
"Box Hill","5/10 Camelia St",2,13.1,-37.8158,145.1384,"Ray","6/05/2017",3128,2,1,2014,"Whitehorse",1,171,0.630637360448026,-1.23497393013922,-0.0785807237879959,1.37479431706405,"Pequeñas","Moderna","Pocas_plazas","Eastern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares",780000,5.89209460269048,FALSE,FALSE
"Box Hill","2/13 Oxford St",2,13.1,-37.8219,145.1213,"Barry","13/05/2017",3128,2,1,NA,"Whitehorse",1,307,0.630637360448026,-0.453186903489747,-0.155156304614233,1.21018961574885,"Pequeñas","Desconocido","Pocas_plazas","Eastern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",572000,5.75739602879302,FALSE,FALSE
"Box Hill","32 Sweetland Rd",3,13.1,-37.8247,145.1359,"Fletchers","13/05/2017",3128,3,1,NA,"Whitehorse",2,414,0.630637360448026,-0.0537082887796531,-0.190305751550894,1.35072930225191,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",910000,5.95904139232109,TRUE,FALSE
"Box Hill","35 Barkly St",3,13.1,-37.8262,145.1301,"Noel","20/05/2017",3128,3,1,1920,"Whitehorse",2,689,0.630637360448026,0.626800523838012,-0.209135812409816,1.29489846788775,"Medianas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",1760000,6.24551266781415,TRUE,TRUE
"Box Hill","22 Combarton St",5,13.1,-37.8265,145.1276,"Noel","20/05/2017",3128,5,2,NA,"Whitehorse",2,631,0.630637360448026,0.509321681151798,-0.212901824581636,1.27083345307561,"Grandes","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",1726000,6.23704079137919,TRUE,TRUE
"Box Hill","4/18 Barkly St",2,13.1,-37.8281,145.1305,"McGrath","22/04/2017",3128,2,1,1980,"Whitehorse",1,156,0.630637360448026,-1.35762582683785,-0.232987222831106,1.29874887025782,"Pequeñas","Moderna","Pocas_plazas","Eastern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares",646500,5.81056852921641,FALSE,FALSE
"Box Hill","11 Howard St",3,13.1,-37.8229,145.1217,"Buxton","22/04/2017",3128,3,2,1925,"Whitehorse",2,693,0.630637360448026,0.63453407620996,-0.167709678520151,1.21404001811893,"Medianas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares",2080000,6.31806333496276,TRUE,TRUE
"Braybrook","96 Duke St",2,10.8,-37.7854,144.8463,"Barry","6/05/2017",3019,2,1,1950,"Maribyrnong",2,555,0.252570830357254,0.337866627229019,0.303041842952819,-1.43696201358912,"Pequeñas","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",610000,5.78532983501077,FALSE,FALSE
"Braybrook","1 Hinkler St",3,10.8,-37.7888,144.8511,"S&L","8/04/2017",3019,3,1,NA,"Maribyrnong",2,597,0.252570830357254,0.435324115656269,0.260360371672607,-1.39075718514987,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",925000,5.96614173273903,TRUE,FALSE
"Braybrook","16 Menzies St",2,10.8,-37.782,144.8528,"Douglas","8/04/2017",3019,2,1,1950,"Maribyrnong",1,604,0.252570830357254,0.450897601069072,0.34572331423312,-1.3743929750776,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",760000,5.88081359228079,FALSE,FALSE
"Braybrook","14 Arthur St",3,10.8,-37.7904,144.8514,"S&L","20/05/2017",3019,3,1,NA,"Maribyrnong",0,556,0.252570830357254,0.34027160977163,0.240274973423137,-1.38786938337231,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",771000,5.88705437805096,FALSE,FALSE
"Braybrook","30 Shepherd St",3,10.8,-37.783,144.855,"Village","29/04/2017",3019,3,1,NA,"Maribyrnong",3,586,0.252570830357254,0.410478696537066,0.333169940327113,-1.35321576204301,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",730000,5.86332286012046,FALSE,FALSE
"Brighton","81 Carpenter St",4,11.2,-37.9104,144.9999,"Kay","8/04/2017",3186,4,4,2013,"Bayside",2,473,0.321025241274891,0.124281871483269,-1.26612989529065,0.0415924964701581,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","t","VB","Muchos_baños","Muchos_dormitorios","Más_populares",2900000,6.46239799789896,TRUE,TRUE
"Brighton","161 Church St",5,11.2,-37.9164,144.9974,"Castran","8/04/2017",3186,5,4,1880,"Bayside",4,1276,0.321025241274891,1.4500827016382,-1.34145013872634,0.0175274816580146,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares",5800000,6.76342799356294,TRUE,TRUE
"Brighton","36 Meek St",3,11.2,-37.902,144.9922,"hockingstuart","8/04/2017",3186,3,2,NA,"Bayside",2,393,0.321025241274891,-0.123253893482998,-1.16068155448067,-0.0325277491513095,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",2140000,6.33041377334919,TRUE,TRUE
"Brighton","24 North Rd",4,11.2,-37.8981,144.9902,"Biggin","8/04/2017",3186,4,2,1990,"Bayside",2,920,0.321025241274891,1.01307199526365,-1.11172339624745,-0.0517797610011337,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",4225000,6.62582671328571,TRUE,TRUE
"Brighton","8/20 Yuille St",3,11.2,-37.928,145.0002,"Buxton","8/04/2017",3186,3,2,1970,"Bayside",4,547,0.321025241274891,0.318469300024562,-1.48706927603526,0.0444802982477138,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",2100000,6.32221929473392,TRUE,TRUE
"Brighton","3/136 New St",3,11.2,-37.9181,144.9933,"hockingstuart","13/05/2017",3186,3,2,NA,"Bayside",1,188,0.321025241274891,-1.10835306511574,-1.36279087436645,-0.0219391426338788,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Más_populares",1392000,6.14363923527454,TRUE,TRUE
"Brighton","552 New St",3,11.2,-37.8868,144.9968,"Marshall","13/05/2017",3186,3,3,NA,"Bayside",2,440,0.321025241274891,0.0276638222552597,-0.969870271110262,0.0117518781031768,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",2445000,6.38827886345964,TRUE,TRUE
"Brighton","38/568 New St",2,11.2,-37.8847,144.9972,"hockingstuart","13/05/2017",3186,2,1,2004,"Bayside",1,1647,0.321025241274891,1.79105534766187,-0.943508185907788,0.0156022804729775,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Más_populares",520000,5.7160033436348,FALSE,FALSE
"Brighton","3/1 Thomson St",4,11.2,-37.8981,145,"Kay","13/05/2017",3186,4,2,1999,"Bayside",2,286,0.321025241274891,-0.54784812805759,-1.11172339624745,0.0425550970626766,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares",2e+06,6.30102999566398,TRUE,TRUE
"Brighton","39 Warleigh Gr",2,11.2,-37.9043,145.0048,"Hodges","13/05/2017",3186,2,1,NA,"Bayside",1,873,0.321025241274891,0.943016381986966,-1.18955431446433,0.0887599255019264,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1350000,6.13033376849501,TRUE,TRUE
"Brighton","138 Bay St",3,11.2,-37.9049,144.9969,"hockingstuart","20/05/2017",3186,3,2,NA,"Bayside",3,503,0.321025241274891,0.20643689754186,-1.19708633880788,0.0127144786956953,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares",1900000,6.27875360095283,TRUE,TRUE
"Brighton","3 Hayball Ct",4,11.2,-37.9037,144.9926,"Buxton","20/05/2017",3186,4,3,NA,"Bayside",2,402,0.321025241274891,-0.0930042817473025,-1.18202229012078,-0.0286773467812352,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",2415000,6.38291713508753,TRUE,TRUE
"Brighton","1/76 Whyte St",2,11.2,-37.921,144.9999,"Marshall","20/05/2017",3186,2,1,1970,"Bayside",2,211,0.321025241274891,-0.954160818894143,-1.39919565869366,0.0415924964701581,"Pequeñas","Antigua","Muchas_plazas","Southern_Metropolitan","t","S","Pocos_baños","Pocos_dormitorios","Más_populares",1055000,6.02325245963371,TRUE,FALSE
"Brighton","56 Asling St",3,11.2,-37.901,145.0026,"Buxton","22/04/2017",3186,3,2,1935,"Bayside",2,366,0.321025241274891,-0.218343084132976,-1.14812818057475,0.0675827124673386,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares",1990000,6.29885307640971,TRUE,TRUE
"Brighton","5 Blairgowrie Ct",3,11.2,-37.9056,144.9893,"Biggin","22/04/2017",3186,3,2,1967,"Bayside",4,649,0.321025241274891,0.546898242549066,-1.20587370054207,-0.0604431663335272,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Más_populares",3025000,6.48072537898849,TRUE,TRUE
"Brighton","3/30 Grosvenor St",4,11.2,-37.9099,144.9899,"Hodges","29/04/2017",3186,4,3,2005,"Bayside",2,263,0.321025241274891,-0.659852670702568,-1.25985320833765,-0.0546675627784158,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares",2550000,6.40654018043396,TRUE,TRUE
"Brighton East","7 Billson St",5,10.7,-37.9173,145.0142,"Marshall","13/05/2017",3187,5,2,1950,"Bayside",2,780,0.2352600445484,0.792530823509906,-1.35274817524162,0.179244381195662,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",2140000,6.33041377334919,TRUE,TRUE
